title,category,total_seasons,total_episodes,info_links
《AMNESIA 失憶症》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2036""}]"
《八犬傳－東方八犬異聞－》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2151""}]"
《Love Live！》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2194""}]"
《我的朋友很少 NEXT》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2602""}]"
《魔王勇者》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2576""}]"
《南家三姊妹 我回來了》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2630""}]"
《女子落語 OVA》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2964""}]"
《DokiDoki! 光之美少女》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4846""}]"
《THE UNLIMITED 兵部京介》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5093""}]"
《直球表題ロボットアニメ》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5101""}]"
《戰勇。》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5109""}]"
《閃亂神樂》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5112""}]"
《ちょぼらうにょぽみ劇場 あいまいみー》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5160""}]"
《gdgd妖精s 第二季》的主視覺圖,2013年1月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5192""}]"
《琴浦小姐》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6004""}]"
《問題兒童都來自異世界？》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6008""}]"
《玉子市場》的主視覺圖,2013年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6223""}]"
《宮河家的空腹》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6521""}]"
《王者天下 第二季》的主視覺圖,2013年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/234""}]"
《果然我的青春戀愛喜劇搞錯了。》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6""}]"
《約會大作戰》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/405""}]"
《科學超電磁砲S》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/310""}]"
《進擊的巨人》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/814""}]"
《我的妹妹哪有這麼可愛 第二季》的主視覺圖,2013年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/917""}]"
《歌之☆王子殿下♪ 真爱2000%》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1336""}]"
《打工吧！魔王大人》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1363""}]"
《翠星上的加爾岡緹亞》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2122""}]"
《鐵道小英雄》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2251""}]"
《星光少女 彩虹舞台》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2341""}]"
《魔王勇者 總集篇》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2577""}]"
《DD北斗之拳 (2013)》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2590""}]"
《閃電十一人GO 銀河》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2662""}]"
《襲來！美少女邪神 W》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3039""}]"
《忍者哈特利 (2012)》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3248""}]"
《黑色嘉年華》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3361""}]"
《旋風管家！ Cuties》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3375""}]"
《革神語～天啟劍神～》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4129""}]"
《YUYU式》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4133""}]"
《スパロウズホテル》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5102""}]"
《蟲奉行》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5137""}]"
《AIURA 校園日記》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5165""}]"
《召喚惡魔Z》的主視覺圖,2013年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5840""}]"
《小鎮有你》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5533""}]"
《我的妹妹哪有這麼可愛 第二季 （ONA版本）》的主視覺圖,2013年7月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/918""}]"
《ONE PIECE 航海王：黃金梅利號之章另一位夥伴的故事》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1861""}]"
《銀之匙 Silver Spoon》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/195""}]"
《惡魔高校D×D 第二季》的主視覺圖,2013年7月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/659""}]"
《科學小飛俠 Crowds》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/756""}]"
《Fate/kaleid liner 魔法少女☆伊莉雅》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/996""}]"
《黃金拼圖》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1225""}]"
《BLOOD LAD 血意少年》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1132""}]"
《槍彈辯駁 希望學園與絕望高中生》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1382""}]"
《闇芝居》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1733""}]"
《幻想玩偶 Fantasista Doll》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1838""}]"
《Servant×Service 迷糊公務員》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1839""}]"
《Free! 男子游泳部》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2008""}]"
《DIABOLIK LOVERS 魔鬼戀人》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1944""}]"
《八犬傳－東方八犬異聞－ 第二季》的主視覺圖,2013年7月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2152""}]"
《貝貝生活日記 第三季》的主視覺圖,2013年7月新番,3,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2781""}]"
《鄰座的怪同學 OVA》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2909""}]"
《有頂天家族》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4028""}]"
《BROTHERS CONFLICT 兄弟鬥爭》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4350""}]"
《庭球社 第二季》的主視覺圖,2013年7月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4586""}]"
《ラブリームービー いとしのムーコ》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4624""}]"
《 戰姬絕唱SYMPHOGEAR G》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4881""}]"
《戰勇。2》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5110""}]"
《直笛與背包 Mi☆》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5123""}]"
《新薔薇少女》的主視覺圖,2013年7月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5982""}]"
《中二病也想談戀愛！戀 Lite》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3111""}]"
《境界的彼方》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/286""}]"
《東京闇鴉》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/373""}]"
《鑽石王牌》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/506""}]"
《記錄的地平線》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/799""}]"
《悠悠哉哉少女日和》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/894""}]"
《噬血狂襲》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/956""}]"
《KILL la KILL》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/682""}]"
《機巧少女不會受傷》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1117""}]"
《MAGI 魔奇少年 第二季》的主視覺圖,2013年10月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1157""}]"
《來自風平浪靜的明日》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1219""}]"
《刀劍神域 Extra Edition》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1153""}]"
《IS〈Infinite Stratos〉2》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1327""}]"
《飆速宅男》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1764""}]"
《蒼翼默示錄》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1853""}]"
《眼鏡部！》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1822""}]"
《第一神拳 Rising》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1998""}]"
《Little Busters！～Refrain～》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2041""}]"
《偶像學園 第二季》的主視覺圖,2013年10月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2171""}]"
《影子籃球員 第二季》的主視覺圖,2013年10月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2226""}]"
《寶可夢 XY》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2387""}]"
《寶可夢 超級願望 天桐與小剛！暴鯉龍的龍鱗之怒！！》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2385""}]"
《單色小姐 -The Animation-》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2613""}]"
《靈裝戰士》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3127""}]"
《白色相簿2》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3075""}]"
《遊戲王 ZEXAL II 「いざ！最終決戦へ!!」》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3280""}]"
《鋼彈創鬥者》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3666""}]"
《庭球社 第三季》的主視覺圖,2013年10月新番,3,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4589""}]"
《おしりかじり虫 第2期》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4711""}]"
《Walkure Romanze 少女騎士物語》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5089""}]"
《夜櫻四重奏 ～花之歌～》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5822""}]"
《青春紀行》的主視覺圖,2013年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5857""}]"
"《Wake Up, Girls！》的主視覺圖",2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5537""}]"
《宇宙浪子》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5751""}]"
《鄰座同學是怪咖》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6346""}]"
《農林》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/6415""}]"
《ワンダーモモ》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5088""}]"
《銀之匙 Silver Spoon 第二季》的主視覺圖,2014年1月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/171""}]"
《妖怪手錶》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/700""}]"
《魔法戰爭》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1218""}]"
《鬼燈的冷徹》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1275""}]"
《未確認進行式》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1756""}]"
《WIZARD BARRISTERS～弁魔士賽希爾》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1795""}]"
《超級索尼子》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2186""}]"
《寶可夢 超級願望 艾莉絲VS小椿！通往龍之大師的道路！！》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2386""}]"
《流浪神差》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2566""}]"
《KERORO軍曹 (2014)》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2685""}]"
《蟲師 特別篇 「日蝕之翳」》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2792""}]"
《中二病也想談戀愛！戀》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3110""}]"
《攻殼機動隊ARISE 「株式会社きゅーか」》的主視覺圖,2014年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3354""}]"
